ID,Donations,Volunteering,Appeal1,Appeal2,Appeal3
2503,18375.6,5.0,2.0,0.0,0.7477614400755903
2504,41.9,-0.0,3.0,-0.0,1.8801860141364102
2505,491.1,-0.0,-0.0,1.0,1.2595705316009953
2506,587.18,0.0,1.0,0.0,2.781856639966317
2507,2238.64,1.0,2.0,2.0,1.9191017423699743
2508,22204.93,7.0,2.0,-0.0,0.0
2509,1090.76,-0.0,0.0,2.0,0.14690702912429976
2510,22722.0,8.0,2.0,0.0,1.3508544834497853
2511,248.34,-0.0,0.0,0.0,0.0
2512,1380.26,0.0,0.0,0.0,1.9615366099445488
2513,5029.86,1.0,0.0,1.0,1.3108093553652744
2514,4445.31,-0.0,0.0,0.0,1.1239669407121333
2515,237.97,-0.0,0.0,1.0,0.8579554589373595
2516,3549.77,-0.0,0.0,0.0,2.493513548562893
2517,659.04,1.0,-0.0,-0.0,0.18307182745539663
2518,18482.01,2.0,2.0,0.0,1.3025895132769694
2519,2675.22,1.0,-0.0,0.0,0.9829383056179393
2520,762.84,-0.0,1.0,0.0,0.0
2521,23367.18,5.0,2.0,0.0,0.48185143590108737
2522,263.49,0.0,1.0,1.0,0.0
2523,33190.87,8.0,4.0,0.0,0.8331623620749635
2524,8123.94,1.0,1.0,0.0,0.7216887963447434
2525,734.66,2.0,0.0,-0.0,0.08798526327032763
2526,8320.1,2.0,1.0,0.0,1.430828456444958
2527,11935.03,4.0,1.0,0.0,0.7844182467878471
2528,361.33,0.0,-0.0,1.0,1.4346639824355163
2529,61275.23,15.0,6.0,0.0,0.37422915566571857
2530,13978.36,4.0,2.0,0.0,2.122596554838778
2531,6306.52,2.0,1.0,0.0,2.451356708117199
2532,5358.99,1.0,0.0,1.0,0.7680794325014478
2533,957.03,2.0,1.0,-0.0,1.1691379573228007
2534,6354.51,-0.0,3.0,-0.0,0.9924973815524464
2535,26010.09,6.0,4.0,0.0,1.1561445472014107
2536,7606.34,1.0,1.0,0.0,1.4846583909952238
2537,7559.95,2.0,1.0,-0.0,0.11350506398835947
2538,11768.88,2.0,2.0,0.0,0.0
2539,15015.82,4.0,1.0,0.0,0.9551686439109256
2540,6149.8,2.0,0.0,-0.0,0.44401838916844594
2541,18030.03,2.0,0.0,0.0,0.0
2542,284.94,-0.0,0.0,1.0,0.0
2543,6967.6,1.0,-0.0,1.0,0.39142654450610737
2544,841.09,-0.0,-0.0,1.0,2.770256973553564
2545,5837.87,-0.0,0.0,0.0,0.2711912102527225
2546,2622.35,2.0,1.0,0.0,0.961996365570555
2547,609.98,0.0,0.0,0.0,0.5182548242352031
2548,10893.87,4.0,0.0,0.0,0.09780063019812957
2549,132.04,0.0,2.0,0.0,0.6398066741916073
2550,27558.23,6.0,4.0,0.0,0.0
2551,284.68,0.0,1.0,0.0,2.3659206770212062
2552,7100.61,-0.0,0.0,0.0,1.4019832824439782
2553,11786.0,5.0,2.0,0.0,0.9798777862926192
2554,1897.21,0.0,2.0,1.0,2.2718229656727127
2555,2737.9,0.0,2.0,0.0,0.4431583116856235
2556,5887.01,2.0,2.0,0.0,1.1770282389078828
2557,1343.95,2.0,-0.0,0.0,2.2205891739827375
2558,792.34,-0.0,1.0,0.0,0.0
2559,4679.5,1.0,0.0,0.0,1.1706456254703363
2560,14544.73,4.0,2.0,0.0,1.8316100379627533
2561,8512.91,2.0,2.0,0.0,0.7562827706362222
2562,6752.86,1.0,-0.0,0.0,0.22504999707586126
2563,30799.4,8.0,2.0,0.0,0.8196843863254104
2564,1755.6,0.0,0.0,1.0,1.288424537263523
2565,15256.63,2.0,2.0,0.0,1.0342611265042712
2566,2356.04,0.0,0.0,1.0,1.7524742084085416
2567,705.85,-0.0,1.0,0.0,0.6372087143129035
2568,174.03,0.0,-0.0,0.0,0.0
2569,1614.84,-0.0,0.0,0.0,2.4648816893937706
2570,107.3,0.0,1.0,0.0,0.7295460324355394
2571,26445.51,8.0,2.0,0.0,0.18137373513515453
2572,24379.87,5.0,2.0,0.0,1.142444587684457
2573,1607.31,0.0,-0.0,-0.0,0.1870692607775195
2574,600.21,1.0,0.0,0.0,0.7300229380649148
2575,950.78,0.0,0.0,0.0,0.7416129313357211
2576,4956.68,1.0,-0.0,0.0,0.6396656598949892
2577,6530.23,3.0,-0.0,-0.0,0.664747651872231
2578,27.09,1.0,0.0,0.0,2.458398463551995
2579,4985.91,1.0,1.0,0.0,2.191648416351878
2580,3055.75,1.0,-0.0,0.0,1.0861305804259422
2581,471.93,0.0,0.0,1.0,1.4846037737017053
2582,733.22,0.0,0.0,1.0,2.169163395022964
2583,1459.83,1.0,0.0,-0.0,1.4477668896601767
2584,1.07,1.0,1.0,1.0,0.0
2585,8432.13,1.0,1.0,0.0,1.8068823492316066
2586,259.49,0.0,0.0,0.0,0.10790279060084451
2587,410.39,0.0,0.0,0.0,0.0
2588,17.18,-0.0,1.0,-0.0,0.0
2589,3901.11,1.0,0.0,0.0,0.9034815426531538
2590,11.9,0.0,0.0,3.0,1.2851440662200457
2591,19455.58,4.0,1.0,0.0,1.1973772605423754
2592,1460.95,0.0,0.0,-0.0,0.0
2593,4084.8,1.0,-0.0,0.0,1.610620071326173
2594,44089.71,12.0,6.0,0.0,1.3109308597832179
2595,30237.63,7.0,3.0,0.0,0.0
2596,5928.67,2.0,2.0,-0.0,1.1922520984404668
2597,1139.92,1.0,0.0,1.0,1.4293033830604438
2598,872.51,0.0,1.0,2.0,2.773666571507318
2599,1564.85,0.0,1.0,-0.0,1.21397962584484
2600,45.29,0.0,0.0,2.0,0.5929401826782785
2601,18.39,2.0,0.0,1.0,0.0
2602,51951.67,11.0,5.0,0.0,0.0
2603,9235.68,0.0,-0.0,0.0,0.3132293945779048
2604,155.68,0.0,1.0,0.0,0.969141568545696
2605,5975.49,1.0,0.0,-0.0,2.357614813242032
2606,1923.35,0.0,2.0,-0.0,0.270750484572562
2607,1194.69,0.0,0.0,0.0,1.6235963391937747
2608,2495.31,-0.0,2.0,0.0,0.0
2609,64709.73,16.0,7.0,0.0,0.7021253066061977
2610,2329.99,0.0,0.0,0.0,1.8789619508192437
2611,10809.87,3.0,0.0,0.0,0.19680048019586927
2612,84.74,-0.0,0.0,1.0,1.4281164904649033
2613,18005.29,5.0,2.0,0.0,2.70655743350013
2614,2982.87,0.0,1.0,0.0,2.618835786002672
2615,4024.39,-0.0,-0.0,1.0,0.7741001269610503
2616,8777.88,4.0,1.0,-0.0,1.096947282954901
2617,1.37,0.0,0.0,-0.0,0.0
2618,47198.36,11.0,5.0,0.0,0.9002568201033627
2619,52240.99,12.0,6.0,0.0,0.8077203267676736
2620,1276.49,0.0,0.0,0.0,1.70797947896527
2621,128.13,1.0,0.0,2.0,0.7533377027817967
2622,601.94,0.0,1.0,0.0,1.2725920298468525
2623,2285.38,0.0,-0.0,0.0,0.34553312939848035
2624,30242.44,8.0,3.0,0.0,0.2429826157395143
2625,821.91,0.0,1.0,0.0,1.079457109934654
2626,4694.34,1.0,0.0,1.0,0.2758199806330549
2627,11844.71,4.0,0.0,0.0,2.2984696835395884
2628,28093.45,7.0,4.0,0.0,2.14457647549244
2629,1568.55,0.0,0.0,0.0,0.0
2630,26.11,0.0,-0.0,0.0,0.0
2631,41127.69,9.0,5.0,0.0,1.1767439421880859
2632,13865.38,3.0,1.0,0.0,2.0396847591547687
2633,22609.94,6.0,4.0,0.0,1.3859013799158637
2634,5056.53,3.0,0.0,0.0,1.7843607650208848
2635,38216.7,8.0,4.0,0.0,0.6992729745188643
2636,2166.26,0.0,-0.0,1.0,1.0638750625001492
2637,6485.32,3.0,1.0,0.0,0.08744179438856958
2638,1762.72,0.0,0.0,3.0,0.6910625452084953
2639,2953.35,0.0,-0.0,0.0,0.7183501033713695
2640,9712.27,2.0,1.0,0.0,0.0
2641,9633.04,3.0,1.0,1.0,1.02332935468486
2642,160.83,1.0,2.0,0.0,0.9829782792646964
2643,68.94,0.0,-0.0,0.0,0.0
2644,257.18,-0.0,0.0,1.0,1.8480741996721162
2645,37379.81,10.0,4.0,0.0,0.0
2646,45514.46,11.0,6.0,0.0,2.153345580909746
2647,568.12,0.0,-0.0,0.0,0.13410169210436662
2648,5319.67,1.0,0.0,1.0,0.16301342920701267
2649,10766.74,2.0,1.0,-0.0,2.111381027888193
2650,134155.55,32.0,12.0,0.0,1.239344074807835
2651,757.08,1.0,0.0,1.0,1.8683970921587543
2652,14391.06,3.0,2.0,0.0,0.6041609309569018
2653,2008.71,1.0,-0.0,1.0,0.9177500208236671
2654,4844.47,1.0,0.0,0.0,0.0
2655,21817.16,5.0,2.0,0.0,0.0
2656,2087.87,0.0,1.0,-0.0,1.4095429493928013
2657,201.51,0.0,0.0,1.0,0.2540439375817962
2658,137.11,1.0,-0.0,0.0,0.6110456342148279
2659,17402.1,5.0,1.0,-0.0,0.9705686521009824
2660,1089.38,1.0,-0.0,1.0,1.0962278577611835
2661,1399.0,0.0,1.0,-0.0,1.1327695853624755
2662,4306.51,0.0,1.0,0.0,1.200839854857067
2663,600.1,0.0,2.0,1.0,2.583311347125698
2664,976.26,0.0,1.0,0.0,0.5590384920409281
2665,3845.48,1.0,1.0,-0.0,0.4019295567218969
2666,7335.4,1.0,2.0,-0.0,1.240223501420128
2667,3552.17,-0.0,-0.0,0.0,3.249681772428782
2668,25332.31,5.0,3.0,0.0,0.43277292249314503
2669,16580.53,2.0,3.0,0.0,0.0
2670,2820.76,1.0,0.0,0.0,0.9795973314463043
2671,3591.04,0.0,1.0,0.0,0.0
2672,1361.79,0.0,0.0,-0.0,1.2963769543877623
2673,15820.68,4.0,2.0,-0.0,0.17677319646153056
2674,4504.47,0.0,1.0,1.0,1.1121770689105834
2675,6344.55,1.0,1.0,0.0,1.6636476278691175
2676,783.75,0.0,0.0,1.0,1.887502392563115
2677,2583.95,0.0,1.0,0.0,1.6851154203224419
2678,19317.94,3.0,1.0,0.0,1.6602949324421739
2679,3372.53,0.0,-0.0,0.0,1.3692128160951151
2680,59.83,0.0,-0.0,0.0,0.0
2681,2153.38,-0.0,0.0,0.0,0.013927534260718355
2682,6340.98,3.0,1.0,-0.0,2.775865272538298
2683,9697.02,3.0,1.0,0.0,0.11235630723860224
2684,171.69,-0.0,1.0,0.0,1.00948473031249
2685,4907.07,1.0,1.0,-0.0,1.1503472912981778
2686,15988.88,3.0,1.0,-0.0,2.215397675327906
2687,2972.23,1.0,1.0,0.0,2.8498227492634793
2688,115.71,0.0,1.0,0.0,1.3757756267666539
2689,315.65,0.0,0.0,0.0,1.616922891012449
2690,2918.16,0.0,1.0,0.0,1.8110682001239695
2691,57547.38,14.0,6.0,0.0,0.09708717250994603
2692,14648.89,2.0,2.0,0.0,0.8749748986417929
2693,1842.08,1.0,0.0,0.0,0.0
2694,29857.56,8.0,4.0,0.0,1.0493766227525156
2695,4785.78,0.0,1.0,-0.0,0.9701449016433932
2696,28977.91,7.0,4.0,0.0,1.6537314253836348
2697,11220.52,2.0,1.0,0.0,0.0
2698,3551.45,0.0,-0.0,0.0,0.7300754533391018
2699,281.66,0.0,-0.0,2.0,1.4379818876205
2700,865.34,1.0,0.0,1.0,0.0
2701,443.88,0.0,0.0,0.0,2.7391799301154025
2702,16176.79,4.0,4.0,0.0,1.121838400745809
2703,4134.57,0.0,0.0,0.0,1.6204705131444241
2704,53207.52,13.0,7.0,0.0,0.9472881764095676
2705,13249.8,2.0,1.0,-0.0,1.4435910268436865
2706,5536.49,2.0,2.0,0.0,0.0
2707,10.47,1.0,-0.0,1.0,1.3551013833098207
2708,6.38,0.0,0.0,1.0,2.028585775097196
2709,2624.33,-0.0,0.0,0.0,3.7311231247076457
2710,2065.11,-0.0,0.0,1.0,1.1104642704793433
2711,396.98,-0.0,0.0,-0.0,1.1536720659194726
2712,11206.51,5.0,2.0,0.0,1.1079484290638137
2713,699.71,0.0,0.0,2.0,0.006208538156749377
2714,8247.84,1.0,1.0,0.0,2.1260270808746644
2715,1567.6,-0.0,0.0,0.0,1.34606464360326
2716,25334.21,6.0,3.0,0.0,2.4454174572495924
2717,29467.49,8.0,1.0,0.0,0.0
2718,8170.53,2.0,1.0,0.0,1.0850829148774899
2719,30802.16,6.0,4.0,0.0,1.5263552296424845
2720,610.85,1.0,0.0,2.0,0.40104237967574585
2721,22770.02,7.0,2.0,0.0,1.136369379746061
2722,40173.06,8.0,5.0,0.0,1.02917009161294
2723,43.33,0.0,-0.0,1.0,1.8742852864193544
2724,9.29,0.0,-0.0,0.0,2.121646026366392
2725,3800.28,-0.0,-0.0,0.0,0.8964195581205548
2726,40934.66,10.0,5.0,0.0,1.3297848370545837
2727,16992.54,4.0,1.0,0.0,1.1749783680700794
2728,3361.18,2.0,1.0,1.0,1.8034419726167572
2729,740.43,0.0,0.0,0.0,1.4642357350744037
2730,1984.86,0.0,-0.0,1.0,0.4453570081621181
2731,2189.99,1.0,1.0,-0.0,2.98612837566609
2732,2666.05,-0.0,0.0,1.0,1.8766636580613492
2733,32808.14,9.0,4.0,0.0,0.5954330935984102
2734,502.62,2.0,1.0,1.0,0.28820024193914606
2735,1427.66,0.0,0.0,0.0,2.3232044528790965
2736,7765.78,2.0,1.0,0.0,0.0
2737,1781.59,1.0,-0.0,0.0,0.0
2738,6337.64,2.0,0.0,-0.0,0.6897723272220728
2739,30508.21,6.0,4.0,0.0,0.8015966257901376
2740,614.23,-0.0,1.0,1.0,0.0
2741,5711.58,0.0,1.0,0.0,0.9310704558505559
2742,4072.68,1.0,1.0,-0.0,1.505652152286714
2743,8578.95,2.0,-0.0,0.0,0.05375099390375493
2744,5379.42,1.0,-0.0,-0.0,1.0742570906781668
2745,4955.06,2.0,1.0,0.0,0.0
2746,3672.93,3.0,0.0,0.0,2.231922968357128
2747,29933.3,8.0,2.0,0.0,0.772440695407744
2748,8569.5,1.0,0.0,1.0,0.14491454051616415
2749,507.11,-0.0,0.0,-0.0,1.452204905657706
2750,3084.97,0.0,-0.0,1.0,0.0
2751,9368.54,4.0,2.0,1.0,0.1637913886804816
2752,5252.25,2.0,2.0,1.0,1.131496457273901
2753,525.17,0.0,0.0,2.0,1.2400620292112738
2754,73869.52,18.0,7.0,0.0,1.3366685830356617
2755,17264.18,4.0,2.0,0.0,1.1070754065836945
2756,572.82,0.0,0.0,0.0,1.5318361583110744
2757,49811.26,14.0,5.0,0.0,0.7157894991893556
2758,1963.95,3.0,0.0,0.0,2.8174233736492855
2759,76.96,1.0,0.0,0.0,1.0746026301178175
2760,11867.7,3.0,2.0,1.0,0.628064791655063
2761,5031.78,-0.0,-0.0,0.0,1.907020593893321
2762,481.37,1.0,0.0,-0.0,2.188548820840696
2763,2283.45,1.0,2.0,1.0,1.4294951943418395
2764,7176.29,1.0,0.0,0.0,2.0420359909509447
2765,2650.19,-0.0,0.0,-0.0,2.5488901757716222
2766,1170.16,0.0,2.0,0.0,0.9334962476179067
2767,3760.69,1.0,0.0,0.0,2.541754708835398
2768,0.0,-0.0,2.0,0.0,1.8044245189855619
2769,80627.28,20.0,9.0,0.0,2.334971423984981
2770,606.55,0.0,0.0,1.0,0.2093707964125462
2771,105.16,0.0,1.0,0.0,0.0
2772,535.44,1.0,1.0,0.0,1.0388652724349932
2773,533.53,0.0,2.0,0.0,0.08139656384772076
2774,6935.05,3.0,0.0,0.0,0.028318631145548223
2775,1014.44,0.0,0.0,0.0,3.2366506522770506
2776,35715.65,9.0,4.0,0.0,0.0
2777,34.34,1.0,1.0,1.0,0.9860060425706405
2778,405.14,0.0,1.0,-0.0,0.6049910593501305
2779,7.92,0.0,-0.0,-0.0,0.7593382244574917
2780,6678.21,-0.0,0.0,0.0,1.1191650888851625
2781,4039.76,2.0,-0.0,0.0,0.9279174130304222
2782,16680.55,2.0,1.0,0.0,1.2627166899881501
2783,182.6,1.0,-0.0,1.0,1.2634226139752869
2784,664.93,0.0,-0.0,2.0,2.461762729276007
2785,3303.33,0.0,2.0,0.0,0.06990925599045539
2786,27517.79,6.0,3.0,0.0,0.6111628898069335
2787,1249.74,2.0,0.0,-0.0,1.1280901244296853
2788,21079.46,6.0,1.0,0.0,0.8340991101101496
2789,6977.29,3.0,0.0,0.0,2.183730387810315
2790,5886.86,1.0,-0.0,1.0,0.7745092446691862
2791,15116.86,4.0,2.0,-0.0,1.2254645418311778
2792,1995.3,1.0,0.0,0.0,0.24830263586992674
2793,1416.12,0.0,0.0,1.0,1.5416352518512606
2794,921.57,0.0,2.0,0.0,1.6515688212670034
2795,30971.13,6.0,4.0,0.0,0.9256960631576522
2796,3716.81,1.0,0.0,0.0,1.0106630189365617
2797,9779.25,2.0,3.0,0.0,2.605382103129398
2798,170.6,0.0,-0.0,0.0,0.0
2799,6488.16,1.0,0.0,-0.0,1.5252514100891035
2800,132.74,-0.0,1.0,1.0,0.11674806233542334
2801,17000.05,3.0,0.0,0.0,1.2629767558787013
2802,1371.29,0.0,-0.0,0.0,0.0
2803,25401.68,7.0,1.0,0.0,0.7066631297308504
2804,790.45,0.0,1.0,-0.0,0.23916637103772653
2805,12548.41,3.0,2.0,0.0,1.3227797518884885
2806,935.38,1.0,2.0,0.0,0.6563166579413623
2807,7058.36,1.0,0.0,0.0,0.0
2808,9.02,0.0,1.0,-0.0,0.91580330190371
2809,706.22,1.0,-0.0,0.0,0.8876862705148341
2810,2269.23,1.0,0.0,0.0,0.0
2811,714.56,0.0,0.0,0.0,0.47713782559870244
2812,7276.33,3.0,1.0,0.0,1.5399396586295682
2813,5286.84,-0.0,-0.0,0.0,1.3535680758904969
2814,5439.36,1.0,0.0,0.0,0.3599534239558839
2815,26183.1,6.0,2.0,0.0,1.6610749358917412
2816,3412.96,0.0,-0.0,-0.0,0.5090892404938114
2817,630.49,0.0,0.0,1.0,3.444070139959229
2818,175.84,0.0,1.0,1.0,0.31997719546928505
2819,2085.83,1.0,1.0,-0.0,1.2050410490648733
2820,1888.35,-0.0,0.0,0.0,0.0
2821,11961.48,1.0,3.0,0.0,2.4368358132655477
2822,38912.43,8.0,4.0,0.0,0.639140360709856
2823,37623.93,9.0,5.0,0.0,1.2373092843481892
2824,15527.87,5.0,-0.0,0.0,0.053752869669890124
2825,42383.94,10.0,3.0,0.0,1.531406921849206
2826,6011.34,0.0,1.0,1.0,0.7469824605051901
2827,4484.84,3.0,0.0,0.0,0.0
2828,5509.72,1.0,0.0,1.0,1.4445375734366044
2829,9821.66,2.0,-0.0,0.0,0.0
2830,4120.61,1.0,0.0,0.0,1.4986354839939167
2831,53.52,-0.0,1.0,1.0,0.09712639519055322
2832,26101.49,6.0,3.0,0.0,1.2952610854800688
2833,221.15,0.0,0.0,0.0,2.6123042248582866
2834,5470.48,1.0,1.0,0.0,0.0
2835,915.63,2.0,0.0,0.0,2.055952592505072
2836,2009.03,1.0,-0.0,1.0,0.22184879806683466
2837,233.22,0.0,0.0,0.0,1.4151220888423535
2838,733.95,0.0,0.0,0.0,0.5172825116657231
2839,0.14,0.0,0.0,0.0,0.17665226244287602
2840,40008.79,9.0,3.0,0.0,1.6608558962468376
2841,8131.21,1.0,2.0,0.0,0.9536342766969774
2842,1661.48,1.0,0.0,1.0,0.0
2843,11560.08,2.0,1.0,0.0,2.0181101500799663
2844,21805.84,6.0,2.0,0.0,0.5096947458839831
2845,5712.28,-0.0,1.0,0.0,0.9462890935659656
2846,12212.76,3.0,1.0,-0.0,0.5113405926708028
2847,3786.15,1.0,-0.0,-0.0,2.1394597251701875
2848,16438.05,4.0,3.0,0.0,1.3575379913786065
2849,33403.37,10.0,3.0,0.0,0.9948478657767413
2850,32592.47,8.0,3.0,0.0,1.1639668144005002
2851,7279.63,1.0,1.0,0.0,2.4487514692838808
2852,10621.84,2.0,0.0,0.0,1.1689788780108183
2853,7798.25,1.0,1.0,0.0,0.5407111109342415
2854,13760.24,1.0,2.0,0.0,1.7252506002128203
2855,23.94,-0.0,0.0,-0.0,1.3643447901779715
2856,15263.92,3.0,1.0,0.0,0.0
2857,25354.62,4.0,3.0,0.0,0.3710541446004014
2858,16367.29,2.0,4.0,0.0,1.58275746666423
2859,57760.01,13.0,6.0,0.0,1.2225702145469652
2860,526.5,0.0,0.0,0.0,1.9303398803876974
2861,6.03,0.0,1.0,2.0,2.3240285798643265
2862,27650.88,7.0,2.0,0.0,2.248391564791513
2863,7126.0,3.0,0.0,0.0,0.8920831889030201
2864,151.49,0.0,1.0,0.0,0.5178721341625078
2865,3909.36,0.0,0.0,0.0,1.1383075359455073
2866,1367.45,0.0,2.0,0.0,0.7221748163339685
2867,209.8,0.0,-0.0,0.0,0.9799740823869225
2868,254.85,1.0,0.0,1.0,0.48223224162795153
2869,1029.58,2.0,0.0,0.0,0.6312431216243959
2870,4203.77,2.0,1.0,1.0,0.7742065302922331
2871,1570.02,0.0,1.0,1.0,2.3261209312207667
2872,10944.27,3.0,1.0,-0.0,0.0
2873,909.63,0.0,0.0,0.0,0.3470160824052998
2874,3513.01,0.0,1.0,0.0,0.0
2875,0.27,0.0,-0.0,-0.0,2.055251576627416
2876,4426.27,0.0,0.0,0.0,1.0415702415349883
2877,8111.55,1.0,2.0,0.0,0.7416773170866882
2878,31070.34,8.0,4.0,0.0,1.548608449979358
2879,37122.88,11.0,3.0,0.0,0.0
2880,656.4,0.0,0.0,1.0,1.843109324771791
2881,87.47,-0.0,0.0,0.0,0.0
2882,27905.58,8.0,3.0,0.0,0.0
2883,24233.06,5.0,2.0,0.0,0.9379462416557224
2884,112.24,0.0,0.0,0.0,0.0
2885,31415.68,8.0,3.0,0.0,1.0651645633418636
2886,2568.16,0.0,1.0,0.0,1.2816595087148737
2887,10657.16,4.0,0.0,0.0,0.692649342622659
2888,3911.72,1.0,0.0,0.0,0.015295069047789434
2889,3513.91,-0.0,1.0,-0.0,1.396906345906603
2890,8305.87,2.0,-0.0,0.0,0.7784599410196376
2891,61931.49,14.0,6.0,0.0,0.20625283941476646
2892,11008.21,4.0,1.0,0.0,0.8759178724881904
2893,1575.28,0.0,0.0,0.0,0.0
2894,3529.92,1.0,3.0,0.0,0.019001005687082184
2895,2264.6,0.0,1.0,0.0,2.493318584211704
2896,26774.44,5.0,2.0,0.0,0.6525078780026663
2897,9158.04,0.0,0.0,1.0,1.2644661008635871
2898,181.91,0.0,2.0,0.0,2.387078777712687
2899,1776.22,1.0,-0.0,-0.0,0.4475784027060731
2900,681.77,0.0,0.0,1.0,0.7557957891932608
2901,12348.15,2.0,2.0,0.0,0.9363409622376322
2902,2624.62,1.0,1.0,1.0,1.524626776927449
2903,10293.73,1.0,2.0,0.0,2.508936737363066
2904,13442.92,3.0,0.0,0.0,0.26448822151291973
2905,2245.4,1.0,-0.0,-0.0,0.0
2906,2022.78,0.0,-0.0,0.0,0.12515026298169385
2907,14160.12,4.0,-0.0,0.0,0.524204896944443
2908,4443.23,2.0,0.0,0.0,1.4043599829046485
2909,3233.88,1.0,0.0,0.0,3.0110550387606034
2910,888.31,0.0,0.0,-0.0,1.207161998167136
2911,1019.92,1.0,0.0,0.0,0.807322278783619
2912,25.17,0.0,0.0,1.0,0.15937440224263777
2913,3743.92,2.0,1.0,0.0,2.0516188716071824
2914,2726.3,0.0,0.0,1.0,2.226010913091333
2915,12002.55,2.0,1.0,0.0,0.0
2916,20290.8,4.0,4.0,0.0,0.0
2917,4696.75,1.0,-0.0,0.0,0.7838913098942106
2918,10840.55,2.0,-0.0,0.0,0.4570943125685829
2919,14326.7,2.0,2.0,-0.0,1.6647144518346595
2920,1372.84,1.0,1.0,-0.0,0.0
2921,3720.94,-0.0,0.0,0.0,0.7389756509358096
2922,49384.04,12.0,6.0,0.0,1.5459846454239217
2923,1561.3,2.0,2.0,1.0,1.518136015918686
2924,18501.58,3.0,1.0,0.0,0.7896932587086071
2925,1007.12,0.0,0.0,0.0,0.9279347383438613
2926,7349.58,-0.0,2.0,0.0,0.2693741278759979
2927,30545.68,7.0,3.0,0.0,0.8292338161669359
2928,6245.2,1.0,0.0,0.0,2.8935620531273836
2929,13357.42,3.0,0.0,0.0,1.4084287327347382
2930,5396.5,1.0,1.0,0.0,3.214745722105241
2931,265.55,0.0,1.0,0.0,0.4997749203520686
2932,46881.85,12.0,4.0,0.0,1.1769014005682013
2933,1704.68,0.0,0.0,0.0,0.0
2934,2431.26,1.0,0.0,0.0,0.0
2935,1143.39,0.0,0.0,0.0,1.5576368063845187
2936,3965.33,1.0,2.0,0.0,0.35611188921105164
2937,433.14,-0.0,1.0,0.0,0.0
2938,3703.52,0.0,0.0,-0.0,1.6072862509464838
2939,18.04,-0.0,1.0,1.0,1.2825096696250484
2940,1.69,0.0,0.0,1.0,2.758177563168209
2941,30700.51,7.0,3.0,0.0,1.3156575450817587
2942,3275.85,-0.0,1.0,0.0,1.5714016393130086
2943,6219.43,2.0,1.0,-0.0,1.1875995432021065
2944,17231.18,5.0,1.0,0.0,0.6834690511493866
2945,29886.42,7.0,3.0,0.0,0.45548047200561237
2946,31096.01,9.0,3.0,0.0,1.8474126362714611
2947,1687.96,-0.0,0.0,1.0,2.1053018970534616
2948,125.37,0.0,-0.0,0.0,1.0206856470840522
2949,5545.22,1.0,1.0,0.0,1.4590986490469475
2950,12862.43,-0.0,1.0,0.0,0.25095019700807486
2951,14979.04,4.0,1.0,-0.0,0.8992067896625598
2952,5325.15,0.0,0.0,0.0,1.8024725589469242
2953,1867.84,1.0,2.0,-0.0,1.452688343419878
2954,20664.78,5.0,2.0,0.0,0.0
2955,1877.43,0.0,0.0,0.0,0.23162821688374802
2956,12586.33,3.0,3.0,0.0,0.067564795450058
2957,500.5,-0.0,0.0,2.0,0.0
2958,35510.1,10.0,2.0,0.0,2.1745461022144825
2959,22853.07,6.0,3.0,0.0,0.6580996488020557
2960,1750.17,0.0,-0.0,-0.0,2.4425689169980997
2961,2727.74,1.0,0.0,1.0,0.528419142348146
2962,3651.76,2.0,1.0,0.0,1.538535943422148
2963,1896.97,0.0,0.0,0.0,2.2748971258572963
2964,3603.02,0.0,1.0,0.0,1.7777604258319255
2965,203.12,2.0,0.0,0.0,2.2641134203368085
2966,161.44,0.0,1.0,1.0,0.0
2967,2375.88,0.0,0.0,0.0,0.9719866147566212
2968,4606.24,2.0,1.0,0.0,0.0
2969,15941.86,4.0,2.0,-0.0,0.5306731393056265
2970,3261.8,0.0,0.0,0.0,1.3548840472284784
2971,12743.81,4.0,2.0,0.0,0.06605991916197795
2972,1926.1,-0.0,0.0,1.0,1.4279123060846985
2973,3715.66,2.0,2.0,0.0,0.9463516309145492
2974,1329.96,-0.0,1.0,0.0,0.9325923653937237
2975,4133.51,1.0,0.0,0.0,2.367603660913918
2976,1244.82,1.0,0.0,1.0,0.0
2977,272.68,-0.0,-0.0,-0.0,0.631672759798541
2978,146.81,0.0,-0.0,1.0,1.756844648856044
2979,30307.01,8.0,4.0,0.0,1.4125819208917192
2980,11489.8,4.0,0.0,0.0,2.698480070714945
2981,3020.26,-0.0,1.0,0.0,1.1827905735936834
2982,21973.18,4.0,3.0,0.0,1.8303580948266216
2983,6665.02,1.0,-0.0,0.0,2.408975997330719
2984,4611.98,0.0,2.0,0.0,3.0078115839296107
2985,10353.62,2.0,1.0,0.0,0.6181928798822253
2986,273.82,0.0,0.0,2.0,1.8488723120671593
2987,7822.21,1.0,1.0,-0.0,2.433209070319818
2988,3400.05,0.0,0.0,-0.0,0.0
2989,446.92,0.0,1.0,0.0,0.0
2990,328.52,-0.0,0.0,-0.0,0.8903455854623687
2991,72.82,1.0,2.0,0.0,0.42819445359176345
2992,9781.31,2.0,3.0,-0.0,1.8804008941064274
2993,34490.6,9.0,4.0,0.0,1.852436844124158
2994,2278.3,0.0,0.0,0.0,0.7052505391581354
2995,18391.75,3.0,1.0,0.0,2.9057387414882516
2996,600.9,1.0,-0.0,0.0,2.866365802175287
2997,2104.22,1.0,1.0,0.0,1.679250269937961
